-0.6457,-0.1830,-0.1374,-0.4371,0.4378,2010-11-26,2871.698
-0.1331,-0.1953,-0.2924,-0.5002,0.2691,2010-11-29,2866.356
-1.1365,-0.0926,2.2789,-0.2238,0.2690,2010-11-30,2820.181
0.0777,-0.3942,-0.2340,-0.6590,0.2508,2010-12-01,2823.449
0.4933,-0.5817,-0.5187,-0.4871,0.1850,2010-12-02,2843.607
-0.0320,-0.3157,-0.4737,-0.6421,0.3195,2010-12-03,2842.431
0.3580,-0.1028,-0.2096,-0.5952,0.2467,2010-12-06,2857.178
0.4517,0.5857,0.8533,-0.6176,0.2354,2010-12-07,2875.861
-0.6691,0.2619,-0.3053,-0.6182,0.1974,2010-12-08,2848.546
-0.9303,-0.3552,-0.0076,-0.5589,0.4713,2010-12-09,2810.949
0.7399,-0.0206,0.3482,-0.6648,0.2214,2010-12-10,2841.04
1.9804,0.6827,0.8435,-0.3021,0.1852,2010-12-13,2922.954
0.0952,0.5282,-0.7800,-0.3616,0.1790,2010-12-14,2927.077
-0.3776,0.6546,-0.4207,-0.4476,0.1495,2010-12-15,2911.414
-0.3221,0.9183,-0.5314,-0.6115,0.3781,2010-12-16,2898.138
-0.1091,0.5502,-0.8661,-0.7159,0.2359,2010-12-17,2893.74
-0.9947,-0.7395,1.7793,-0.4154,0.1907,2010-12-20,2852.916
1.2381,-0.2440,0.4213,-0.4674,0.1576,2010-12-21,2904.115
-0.6360,-0.3560,0.0792,-0.5311,0.2268,2010-12-22,2877.9
-0.5553,-0.4571,-0.0952,-0.6010,0.3199,2010-12-23,2855.22
-0.4953,-0.6245,-0.1937,-0.6594,0.1068,2010-12-24,2835.157
-1.3390,-0.7738,1.6739,-0.5350,0.1822,2010-12-27,2781.402
-1.2285,-1.8431,-0.0127,-0.6360,0.2521,2010-12-28,2732.99
0.4686,-1.3642,-0.4126,-0.7889,0.5846,2010-12-29,2751.527
0.2007,-1.0365,-0.0451,-0.7197,0.3000,2010-12-30,2759.575
1.2127,-0.2961,0.1560,-0.6434,0.1993,2010-12-31,2808.077
1.0958,0.7594,-0.0352,-0.4431,0.1415,2011-01-04,2852.648
-0.3478,1.1411,-0.6065,-0.4855,0.1965,2011-01-05,2838.593
-0.3580,0.7828,-0.2860,-0.6332,0.2507,2011-01-06,2824.197
0.3568,0.8505,0.4047,-0.4201,0.3495,2011-01-07,2838.801
-1.1680,-0.1816,0.4289,-0.5877,0.2715,2011-01-10,2791.809
0.3021,-0.5256,-0.1622,-0.6643,0.0290,2011-01-11,2804.047
0.4250,-0.1906,-0.1725,-0.6741,0.0973,2011-01-12,2821.305
0.1552,0.0318,-0.5892,-0.7068,-0.0747,2011-01-13,2827.713
-0.9065,-0.5158,-0.2810,-0.6928,0.2301,2011-01-14,2791.344
-2.1531,-0.9428,1.1488,-0.5746,0.1716,2011-01-17,2706.66
0.0566,-1.0492,-0.3835,-0.8156,0.2042,2011-01-18,2708.979
1.2508,-0.6913,0.4338,-0.6798,-0.0188,2011-01-19,2758.097
-2.0688,-1.6554,1.0015,-0.6232,-0.0137,2011-01-20,2677.652
0.9710,-0.8414,1.0777,-0.5513,0.2725,2011-01-21,2715.294
-0.5080,-0.1283,0.0295,-0.6091,0.1736,2011-01-24,2695.72
-0.4782,-0.3602,-0.1384,-0.7473,0.0702,2011-01-25,2677.432
0.8100,-0.5512,-0.3208,-0.8128,0.0333,2011-01-26,2708.814
1.0283,0.7914,0.9735,-0.4768,-0.0826,2011-01-27,2749.15
0.0882,0.4087,-0.5821,-0.6278,0.1956,2011-01-28,2752.75
0.9522,1.0417,-0.0932,-0.5823,-0.0086,2011-01-31,2790.694
0.2032,1.3371,-0.7896,-0.7183,0.0716,2011-02-01,2798.96
-0.6266,0.7143,-0.1924,-0.6141,0.1447,2011-02-09,2774.065
1.0974,0.7443,0.3980,-0.5342,0.1012,2011-02-10,2818.163
0.2234,0.8029,-0.5538,-0.4604,0.2684,2011-02-11,2827.328
1.7470,1.1475,0.9041,-0.1119,-0.0478,2011-02-14,2899.134
-0.0007,1.0591,-0.1731,-0.1254,0.2172,2011-02-15,2899.237
0.5879,1.5855,-0.1744,-0.3101,0.0880,2011-02-16,2923.896
0.0700,1.1402,-0.3960,-0.2906,0.1349,2011-02-17,2926.964
-0.6540,0.7598,-0.3992,-0.4153,0.4189,2011-02-18,2899.792
0.7735,0.3378,0.0267,-0.3772,0.1416,2011-02-21,2932.246
-1.8536,-0.4655,1.3207,-0.1212,0.1163,2011-02-22,2855.516
0.1706,-0.6464,-0.5193,-0.4355,0.0693,2011-02-23,2862.634
0.3850,-0.5098,-0.5919,-0.4453,-0.0315,2011-02-24,2878.603
-0.0041,-0.2281,-0.1591,-0.5179,0.2751,2011-02-25,2878.565
0.6360,-0.2876,-0.0867,-0.3783,0.1422,2011-02-28,2905.053
0.3292,0.6586,-0.5166,-0.2445,0.1387,2011-03-01,2918.92
-0.1255,0.5302,-0.1818,-0.2679,-0.0054,2011-03-02,2913.808
-0.2630,0.2493,-0.3213,-0.1401,0.1222,2011-03-03,2902.978
0.9359,0.6568,-0.0447,-0.3816,0.2251,2011-03-04,2942.306
1.2638,0.9289,-0.0318,-0.0680,0.0770,2011-03-07,2996.211
0.0837,0.8225,-0.6793,-0.3186,0.0371,2011-03-08,2999.942
0.0483,0.8978,-0.7475,-0.3327,0.0223,2011-03-09,3002.154
-1.0573,0.5535,-0.2104,-0.3402,-0.1662,2011-03-10,2957.143
-0.5563,-0.0934,-0.2597,-0.3987,0.7021,2011-03-11,2933.796
0.0879,-0.6032,-0.6594,-0.3918,0.2958,2011-03-14,2937.627
-0.9929,-1.0699,0.8676,-0.1066,0.2573,2011-03-15,2896.256
0.8243,-0.7334,-0.2332,-0.2878,0.2232,2011-03-16,2930.804
-0.8056,-0.6243,0.0647,-0.2352,0.2194,2011-03-17,2897.298
0.2274,-0.2846,-0.5249,-0.5138,0.3482,2011-03-18,2906.886
0.0509,-0.3006,-0.4600,-0.5429,0.2469,2011-03-21,2909.137
0.2364,0.2323,-0.2620,-0.5552,0.1655,2011-03-22,2919.142
0.6946,0.1761,-0.2679,-0.4241,0.1693,2011-03-23,2948.477
-0.0451,0.5057,-0.9135,-0.4514,0.0979,2011-03-24,2946.706
0.7297,0.7235,-0.2927,-0.2457,0.4294,2011-03-25,2977.814
0.1418,0.7629,-0.6359,-0.0986,0.2407,2011-03-28,2984.005
-0.6122,0.3950,-0.2317,-0.0047,0.3114,2011-03-29,2958.077
-0.0576,0.0690,-0.4581,-0.3200,0.3199,2011-03-30,2955.771
-0.6593,-0.1973,-0.0273,-0.4516,0.1474,2011-03-31,2928.111
0.9272,-0.1117,-0.1399,-0.5197,0.1915,2011-04-01,2967.41
0.7907,0.1696,-0.2159,-0.2063,-0.0268,2011-04-06,3001.36
0.1489,0.4996,-0.7680,-0.3331,0.1804,2011-04-07,3007.909
0.5080,0.7448,-0.4684,-0.4111,0.3201,2011-04-08,3030.021
-0.1709,0.9565,-0.2833,-0.1648,0.2159,2011-04-11,3022.746
-0.0350,0.5394,-0.3886,-0.1738,0.1252,2011-04-12,3021.369
0.6641,0.4845,0.1779,-0.3071,0.1880,2011-04-13,3050.398
-0.1810,0.3415,-0.7903,-0.2975,0.1152,2011-04-14,3042.635
0.1776,0.1982,-0.2090,-0.3047,0.2758,2011-04-15,3050.526
0.1523,0.3384,-0.5487,-0.2375,0.1889,2011-04-18,3057.329
-1.3464,-0.2302,-0.1938,-0.2045,0.1515,2011-04-19,2999.041
0.1826,-0.4389,-0.6431,-0.3706,0.1744,2011-04-20,3007.037
0.4509,-0.1650,-0.7461,-0.3573,0.1384,2011-04-21,3026.668
-0.3765,-0.4052,-0.5888,-0.3797,0.2019,2011-04-22,3010.517
-1.0675,-0.9340,-0.2830,-0.3888,0.0413,2011-04-25,2964.951
-0.6171,-0.6178,-0.2760,-0.5549,0.0793,2011-04-26,2938.981
-0.3262,-0.8384,0.1538,-0.4774,-0.1562,2011-04-27,2925.408
-0.9244,-1.4346,0.5931,-0.4794,-0.2107,2011-04-28,2887.044
0.5857,-1.0174,-0.1432,-0.6120,0.2919,2011-04-29,2911.511
0.4907,-0.3419,-0.1316,-0.5455,0.1766,2011-05-03,2932.188
-1.5960,-0.7663,0.2785,-0.4325,0.0639,2011-05-04,2866.017
0.1522,-0.5589,-0.4954,-0.5854,0.0844,2011-05-05,2872.404
-0.2104,-0.2494,0.0108,-0.5856,0.0755,2011-05-06,2863.886
0.2054,-0.4143,-0.6880,-0.6567,0.3067,2011-05-09,2872.46
0.4370,-0.4376,-0.6253,-0.6588,0.1317,2011-05-10,2890.634
-0.1775,0.1773,-0.5426,-0.5750,0.1908,2011-05-11,2883.42
-0.9617,-0.3055,-0.4010,-0.5168,0.2251,2011-05-12,2844.083
0.6549,0.0696,-0.2090,-0.5692,0.3310,2011-05-13,2871.031
-0.5391,-0.2532,-0.4775,-0.6336,0.3847,2011-05-16,2849.067
0.0876,-0.4046,0.0403,-0.5574,0.3352,2011-05-17,2852.773
0.4843,-0.1177,-0.3895,-0.6923,0.6114,2011-05-18,2872.771
-0.3245,0.1585,-0.5826,-0.6910,0.1228,2011-05-19,2859.574
-0.0304,-0.1386,-0.9045,-0.7379,0.1238,2011-05-20,2858.459
-2.0818,-0.8073,1.0838,-0.5289,0.2993,2011-05-23,2774.569
-0.1924,-0.9287,-0.5603,-0.7071,0.1637,2011-05-24,2767.056
-0.6445,-1.4181,-0.3480,-0.7104,0.1570,2011-05-25,2741.741
-0.1360,-1.3364,-0.4537,-0.6779,0.0214,2011-05-26,2736.527
-0.6843,-1.6198,-0.2000,-0.6496,0.0389,2011-05-27,2709.947
-0.0956,-0.7588,-0.1741,-0.7796,0.2605,2011-05-30,2706.361
0.9472,-0.2647,-0.0571,-0.7592,0.1403,2011-05-31,2743.472
-0.0006,0.0144,-0.8288,-0.7543,0.1233,2011-06-01,2743.572
-0.9866,-0.3543,0.2231,-0.6234,0.0141,2011-06-02,2705.181
0.5835,0.1953,-0.4168,-0.7586,0.1212,2011-06-03,2728.02
0.4120,0.4153,-0.5062,-0.7808,0.3370,2011-06-07,2744.3
0.1489,0.0693,-0.1852,-0.7113,0.0615,2011-06-08,2750.288
-1.2045,-0.4526,-0.0020,-0.6425,0.0787,2011-06-09,2703.345
0.0432,-0.0062,-0.2737,-0.7180,0.0673,2011-06-10,2705.143
-0.1262,-0.3139,-0.3161,-0.7954,-0.1286,2011-06-13,2700.379
0.7592,-0.1634,-0.0197,-0.6453,0.2902,2011-06-14,2730.04
-0.6351,-0.5033,-0.5968,-0.7070,0.1563,2011-06-15,2705.431
-1.0727,-0.4461,-0.4769,-0.7365,0.0462,2011-06-16,2664.283
-0.5677,-0.7109,-0.3172,-0.7851,0.0603,2011-06-17,2642.818
-0.5749,-0.9055,-0.5207,-0.8180,-0.0841,2011-06-20,2621.253
0.6653,-0.9462,-0.4490,-0.7823,0.2717,2011-06-21,2646.483
0.0716,-0.6398,-0.6121,-0.8311,0.2090,2011-06-22,2649.321
1.0148,0.2651,0.6169,-0.7152,0.0895,2011-06-23,2688.249
1.4855,1.1552,1.2712,-0.3254,0.2488,2011-06-24,2746.211
0.3016,1.5351,-0.6034,-0.5066,0.1196,2011-06-27,2758.23
0.0214,1.2560,-0.5605,-0.6064,0.2810,2011-06-28,2759.202
-0.7844,0.8849,-0.4014,-0.6068,0.2201,2011-06-29,2728.483
0.8508,0.8138,-0.0238,-0.5863,-0.1053,2011-06-30,2762.076
-0.0718,0.1387,-0.6014,-0.5780,0.2667,2011-07-01,2759.362
1.3358,0.5871,-0.1052,-0.3539,0.3474,2011-07-04,2812.818
0.0845,0.6144,-0.8142,-0.4427,0.3267,2011-07-05,2816.355
-0.1489,0.8899,-0.4471,-0.4953,0.1347,2011-07-06,2810.479
-0.4069,0.3447,-0.4472,-0.3948,0.0828,2011-07-07,2794.267
0.0844,0.4124,-0.6839,-0.6219,0.2547,2011-07-08,2797.774
0.1194,-0.1149,-0.5804,-0.6230,-0.0110,2011-07-11,2802.692
-1.2114,-0.6767,-0.4238,-0.5435,0.0861,2011-07-12,2754.582
1.0252,-0.1677,-0.1314,-0.5791,-0.1255,2011-07-13,2795.476
0.3695,0.1688,-0.7011,-0.4848,0.2539,2011-07-14,2810.444
0.2379,0.2354,-0.5686,-0.4626,0.3218,2011-07-15,2820.169
-0.0894,0.1449,-0.7913,-0.4578,0.1942,2011-07-18,2816.688
-0.4931,0.4563,-0.8246,-0.5730,0.2491,2011-07-19,2796.983
-0.0725,-0.0196,-0.2418,-0.6383,0.1888,2011-07-20,2794.205
-0.7138,-0.4892,-0.2796,-0.6553,0.1946,2011-07-21,2765.894
0.1203,-0.5402,-0.8271,-0.7419,0.2789,2011-07-22,2770.79
-2.1007,-1.4121,1.0652,-0.4343,0.1740,2011-07-25,2688.746
0.3665,-1.0395,-0.5130,-0.7219,0.4619,2011-07-26,2703.026
0.5232,-0.7812,0.0631,-0.6654,0.2465,2011-07-27,2723.492
-0.3812,-0.6370,-0.5276,-0.6799,0.1403,2011-07-28,2708.777
-0.1850,-0.7694,-0.1270,-0.7024,0.3967,2011-07-29,2701.729
0.0499,0.1629,-0.6245,-0.8259,0.3117,2011-08-01,2703.783
-0.6390,-0.2730,-0.1621,-0.7435,0.3789,2011-08-02,2679.259
-0.0233,-0.5099,-0.3203,-0.7886,0.4172,2011-08-03,2678.485
0.1414,-0.2833,-0.6546,-0.8269,0.4125,2011-08-04,2684.039
-1.5175,-0.8610,-0.1164,-0.6792,0.6151,2011-08-05,2626.423
-2.7012,-2.0536,2.4602,-0.4413,0.1020,2011-08-08,2526.816
-0.0238,-1.7869,2.0035,-0.4906,0.1589,2011-08-09,2526.07
0.6322,-1.5027,-0.2583,-0.5158,-0.1232,2011-08-10,2549.176
0.8764,-1.1841,1.1777,-0.5516,0.4699,2011-08-11,2581.508
0.3115,-0.3912,-0.7486,-0.5398,0.2187,2011-08-12,2593.173
0.8951,1.1678,-0.0015,-0.6034,0.2750,2011-08-15,2626.77
-0.4992,0.9617,-0.2616,-0.6293,0.2307,2011-08-16,2608.166
-0.1882,0.6061,-0.7019,-0.7426,0.2522,2011-08-17,2601.261
